quantity,name,colors,cmc,mana_cost,type_line,oracle_text,power,toughness,transform_name,transform_type_line,transform_oracle_text,transform_power,transform_toughness,rarity,set,scryfall_api,scryfall_url
1,Lingering Souls,W,3,{2}{W},Sorcery,"Create two 1/1 white Spirit creature tokens with flying.
Flashback {1}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/891a92d7-9ccf-4de1-8286-aa5254f27ba9,https://scryfall.com/card/dka/12/lingering-souls?utm_source=api
1,Loyal Cathar,W,2,{W}{W},Creature — Human Soldier,"Vigilance
When this creature dies, return it to the battlefield transformed under your control at the beginning of the next end step.",2,NA,Unhallowed Cathar,Creature — Zombie Soldier,This creature can't block.,2,1,common,dka,https://api.scryfall.com/cards/cb09041b-4d09-4cae-9e85-b859edae885b,https://scryfall.com/card/dka/13/loyal-cathar-unhallowed-cathar?utm_source=api
1,Midnight Guard,W,3,{2}{W},Creature — Human Soldier,"Whenever another creature enters, untap this creature.",2,3,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/2264b760-c527-470d-bad0-d8baaf543631,https://scryfall.com/card/dka/14/midnight-guard?utm_source=api
1,Niblis of the Mist,W,3,{2}{W},Creature — Spirit,"Flying
When this creature enters, you may tap target creature.",2,1,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/08aea6e3-c8a8-4964-b95d-4c639da55de1,https://scryfall.com/card/dka/15/niblis-of-the-mist?utm_source=api
1,Niblis of the Urn,W,2,{1}{W},Creature — Spirit,"Flying
Whenever this creature attacks, you may tap target creature.",1,1,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/11bf2ff7-0f8d-47ea-adfd-af299e793a37,https://scryfall.com/card/dka/16/niblis-of-the-urn?utm_source=api
1,Ray of Revelation,W,2,{1}{W},Instant,"Destroy target enchantment.
Flashback {G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/d7e2c5a4-cf92-46bd-9033-8036436488cb,https://scryfall.com/card/dka/17/ray-of-revelation?utm_source=api
1,Requiem Angel,W,6,{5}{W},Creature — Angel,"Flying
Whenever another non-Spirit creature you control dies, create a 1/1 white Spirit creature token with flying.",5,5,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/5385925d-05ad-4f2e-bd2c-8de6c088ed05,https://scryfall.com/card/dka/18/requiem-angel?utm_source=api
1,Sanctuary Cat,W,1,{W},Creature — Cat,,1,2,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/96865440-01ad-40f2-90d7-9ecd0b4efecc,https://scryfall.com/card/dka/19/sanctuary-cat?utm_source=api
1,Seance,W,4,{2}{W}{W},Enchantment,"At the beginning of each upkeep, you may exile target creature card from your graveyard. If you do, create a token that's a copy of that card, except it's a Spirit in addition to its other types. Exile it at the beginning of the next end step.",NA,NA,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/e00ae92c-af6d-4a00-b102-c6d3bcc394b4,https://scryfall.com/card/dka/20/s%C3%A9ance?utm_source=api
1,Silverclaw Griffin,W,5,{3}{W}{W},Creature — Griffin,"Flying, first strike",3,2,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/54528722-a6aa-4567-9cd1-e4a97adec7d0,https://scryfall.com/card/dka/21/silverclaw-griffin?utm_source=api
1,Skillful Lunge,W,2,{1}{W},Instant,Target creature gets +2/+0 and gains first strike until end of turn.,NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/2a28abc1-3e75-4db4-baa1-b47abdb7453b,https://scryfall.com/card/dka/22/skillful-lunge?utm_source=api
1,Sudden Disappearance,W,6,{5}{W},Sorcery,Exile all nonland permanents target player controls. Return the exiled cards to the battlefield under their owner's control at the beginning of the next end step.,NA,NA,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/a51b792c-b987-49b6-9cc6-80d613c7d065,https://scryfall.com/card/dka/23/sudden-disappearance?utm_source=api
1,"Thalia, Guardian of Thraben",W,2,{1}{W},Legendary Creature — Human Soldier,"First strike
Noncreature spells cost {1} more to cast.",2,1,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/824423ff-6441-4be6-b754-810adf9ca6a2,https://scryfall.com/card/dka/24/thalia-guardian-of-thraben?utm_source=api
1,Thraben Doomsayer,W,3,{1}{W}{W},Creature — Human Cleric,"{T}: Create a 1/1 white Human creature token.
Fateful hour — As long as you have 5 or less life, other creatures you control get +2/+2.",2,2,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/066a9312-a5b2-4fc5-b46d-e0c9020583a5,https://scryfall.com/card/dka/25/thraben-doomsayer?utm_source=api
1,Thraben Heretic,W,2,{1}{W},Creature — Human Wizard,{T}: Exile target creature card from a graveyard.,2,2,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/f8cc36df-040b-4f29-bcc1-f5600803f71d,https://scryfall.com/card/dka/26/thraben-heretic?utm_source=api
1,Artful Dodge,U,1,{U},Sorcery,"Target creature can't be blocked this turn.
Flashback {U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/de6ce6aa-e19f-4299-9807-e68920e63c73,https://scryfall.com/card/dka/27/artful-dodge?utm_source=api
1,Beguiler of Wills,U,5,{3}{U}{U},Creature — Human Wizard,{T}: Gain control of target creature with power less than or equal to the number of creatures you control.,1,1,NA,NA,NA,NA,NA,mythic,dka,https://api.scryfall.com/cards/e21ae024-d565-48a1-8004-5aa320a5d24d,https://scryfall.com/card/dka/28/beguiler-of-wills?utm_source=api
1,Bone to Ash,U,4,{2}{U}{U},Instant,"Counter target creature spell.
Draw a card.",NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/c4a75cef-9551-45e2-b1ff-80662c76ec20,https://scryfall.com/card/dka/29/bone-to-ash?utm_source=api
1,Call to the Kindred,U,4,{3}{U},Enchantment — Aura,"Enchant creature
At the beginning of your upkeep, you may look at the top five cards of your library. If you do, you may put a creature card that shares a creature type with enchanted creature from among them onto the battlefield, then you put the rest of those cards on the bottom of your library in any order.",NA,NA,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/ee35f96c-6060-4456-897e-27b74c8c2137,https://scryfall.com/card/dka/30/call-to-the-kindred?utm_source=api
1,Chant of the Skifsang,U,3,{2}{U},Enchantment — Aura,"Enchant creature
Enchanted creature gets -13/-0.",NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/6e604b2e-f257-465d-9342-6eb55b2334c5,https://scryfall.com/card/dka/31/chant-of-the-skifsang?utm_source=api
1,Chill of Foreboding,U,3,{2}{U},Sorcery,"Each player mills five cards.
Flashback {7}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/0abd6534-92bb-44e3-88c2-6709f1a4f29c,https://scryfall.com/card/dka/32/chill-of-foreboding?utm_source=api
1,Counterlash,U,6,{4}{U}{U},Instant,Counter target spell. You may cast a spell that shares a card type with it from your hand without paying its mana cost.,NA,NA,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/d3ec2c57-8e67-472d-8f2e-0492d311f130,https://scryfall.com/card/dka/33/counterlash?utm_source=api
1,Curse of Echoes,U,5,{4}{U},Enchantment — Aura Curse,"Enchant player
Whenever enchanted player casts an instant or sorcery spell, each other player may copy that spell and may choose new targets for the copy they control.",NA,NA,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/147dbe42-665a-4e21-b405-d17554d5efcf,https://scryfall.com/card/dka/34/curse-of-echoes?utm_source=api
1,Divination,U,3,{2}{U},Sorcery,Draw two cards.,NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/4a1340f1-85a4-4551-9871-bb00db6d97a8,https://scryfall.com/card/dka/35/divination?utm_source=api
1,Dungeon Geists,U,4,{2}{U}{U},Creature — Spirit,"Flying
When this creature enters, tap target creature an opponent controls. That creature doesn't untap during its controller's untap step for as long as you control this creature.",3,3,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/b715da2e-c816-4c14-8522-811c97c66fed,https://scryfall.com/card/dka/36/dungeon-geists?utm_source=api
1,Geralf's Mindcrusher,U,6,{4}{U}{U},Creature — Zombie Horror,"When this creature enters, target player mills five cards.
Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",5,5,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/68ac8b5f-4d95-43fc-bf23-10247986a746,https://scryfall.com/card/dka/37/geralfs-mindcrusher?utm_source=api
1,Griptide,U,4,{3}{U},Instant,Put target creature on top of its owner's library.,NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/27f92b74-86bb-4bb3-8f78-640984698f28,https://scryfall.com/card/dka/38/griptide?utm_source=api
1,Havengul Runebinder,U,4,{2}{U}{U},Creature — Human Wizard,"{2}{U}, {T}, Exile a creature card from your graveyard: Create a 2/2 black Zombie creature token, then put a +1/+1 counter on each Zombie creature you control.",2,2,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/de766c12-eb2c-466a-8630-8242a153eb1f,https://scryfall.com/card/dka/39/havengul-runebinder?utm_source=api
1,Headless Skaab,U,3,{2}{U},Creature — Zombie Warrior,"As an additional cost to cast this spell, exile a creature card from your graveyard.
This creature enters tapped.",3,6,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/ca63f9a2-381e-4c84-b0bb-3acd9445b4db,https://scryfall.com/card/dka/40/headless-skaab?utm_source=api
1,Increasing Confusion,U,1,{X}{U},Sorcery,"Target player mills X cards. If this spell was cast from a graveyard, that player mills twice that many cards instead.
Flashback {X}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/13f5bcdc-70bb-4d67-99e1-282f166ee4bf,https://scryfall.com/card/dka/41/increasing-confusion?utm_source=api
1,Mystic Retrieval,U,4,{3}{U},Sorcery,"Return target instant or sorcery card from your graveyard to your hand.
Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/281a685a-bd02-43bf-8700-2207c65bbbb1,https://scryfall.com/card/dka/42/mystic-retrieval?utm_source=api
1,Nephalia Seakite,U,4,{3}{U},Creature — Bird,"Flash (You may cast this spell any time you could cast an instant.)
Flying",2,3,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/174a1d08-cd79-43d6-897f-3ee9a682d15e,https://scryfall.com/card/dka/43/nephalia-seakite?utm_source=api
1,Niblis of the Breath,U,3,{2}{U},Creature — Spirit,"Flying
{U}, {T}: You may tap or untap target creature.",2,1,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/0686843d-6d1e-4488-8c17-7c986a154195,https://scryfall.com/card/dka/44/niblis-of-the-breath?utm_source=api
1,Relentless Skaabs,U,5,{3}{U}{U},Creature — Zombie,"As an additional cost to cast this spell, exile a creature card from your graveyard.
Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",4,4,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/b3304cab-0dc9-47e4-ac68-00974b64f5a0,https://scryfall.com/card/dka/45/relentless-skaabs?utm_source=api
1,Saving Grasp,U,1,{U},Instant,"Return target creature you own to your hand.
Flashback {W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/914837df-c255-4cea-9255-b05f218fd9f8,https://scryfall.com/card/dka/46/saving-grasp?utm_source=api
1,Screeching Skaab,U,2,{1}{U},Creature — Zombie,"When this creature enters, mill two cards.",2,1,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/3c40a2c7-df7a-41a6-a49e-5f7db808b810,https://scryfall.com/card/dka/47/screeching-skaab?utm_source=api
1,Secrets of the Dead,U,3,{2}{U},Enchantment,"Whenever you cast a spell from your graveyard, draw a card.",NA,NA,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/c982d679-581d-43e1-acd0-db77eb0987c2,https://scryfall.com/card/dka/48/secrets-of-the-dead?utm_source=api
1,Shriekgeist,U,2,{1}{U},Creature — Spirit,"Flying
Whenever this creature deals combat damage to a player, that player mills two cards.",1,1,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/435c5218-46b3-456a-aedf-d9586a4bd0a3,https://scryfall.com/card/dka/49/shriekgeist?utm_source=api
1,Soul Seizer,U,5,{3}{U}{U},Creature — Spirit,"Flying
When this creature deals combat damage to a player, you may transform it. If you do, attach it to target creature that player controls.",1,NA,Ghastly Haunting,Enchantment — Aura,"Enchant creature
You control enchanted creature.",NA,NA,uncommon,dka,https://api.scryfall.com/cards/f500cb95-d5ea-4cf2-920a-f1df45a9059b,https://scryfall.com/card/dka/50/soul-seizer-ghastly-haunting?utm_source=api
1,Stormbound Geist,U,3,{1}{U}{U},Creature — Spirit,"Flying
This creature can block only creatures with flying.
Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",2,2,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/040eddb0-fca2-41eb-ab07-c48d49385973,https://scryfall.com/card/dka/51/stormbound-geist?utm_source=api
1,Thought Scour,U,1,{U},Instant,"Target player mills two cards.
Draw a card.",NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/88bf1ebb-9d85-4b9b-a614-c7f965c0893d,https://scryfall.com/card/dka/52/thought-scour?utm_source=api
1,Tower Geist,U,4,{3}{U},Creature — Spirit,"Flying
When this creature enters, look at the top two cards of your library. Put one of them into your hand and the other into your graveyard.",2,2,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/c9e9f552-34b6-43a5-8ef8-9d5208f4cae0,https://scryfall.com/card/dka/53/tower-geist?utm_source=api
1,Black Cat,B,2,{1}{B},Creature — Zombie Cat,"When this creature dies, target opponent discards a card at random.",1,1,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/bb1c6379-69d5-48aa-8d06-257c0592794e,https://scryfall.com/card/dka/54/black-cat?utm_source=api
1,Chosen of Markov,B,3,{2}{B},Creature — Human,"{T}, Tap an untapped Vampire you control: Transform this creature.",2,NA,Markov's Servant,Creature — Vampire,,4,4,common,dka,https://api.scryfall.com/cards/7c5a3c09-5656-4975-ba03-2d809903ed18,https://scryfall.com/card/dka/55/chosen-of-markov-markovs-servant?utm_source=api
1,Curse of Misfortunes,B,5,{4}{B},Enchantment — Aura Curse,"Enchant player
At the beginning of your upkeep, you may search your library for a Curse card that doesn't have the same name as a Curse attached to enchanted player, put it onto the battlefield attached to that player, then shuffle.",NA,NA,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/c531d218-ff1c-4333-a19d-446d709b1e28,https://scryfall.com/card/dka/56/curse-of-misfortunes?utm_source=api
1,Curse of Thirst,B,5,{4}{B},Enchantment — Aura Curse,"Enchant player
At the beginning of enchanted player's upkeep, this Aura deals damage to that player equal to the number of Curses attached to them.",NA,NA,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/a23ed5d1-44dc-4733-9e01-65fbc5dc02f2,https://scryfall.com/card/dka/57/curse-of-thirst?utm_source=api
1,Deadly Allure,B,1,{B},Sorcery,"Target creature gains deathtouch until end of turn and must be blocked this turn if able.
Flashback {G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/271bc29e-d33f-4c21-a3ee-b2c6b5c9015e,https://scryfall.com/card/dka/58/deadly-allure?utm_source=api
1,Death's Caress,B,5,{3}{B}{B},Sorcery,"Destroy target creature. If that creature was a Human, you gain life equal to its toughness.",NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/0643fb9a-8284-4dfc-836a-c2c69ef09f32,https://scryfall.com/card/dka/59/deaths-caress?utm_source=api
1,Falkenrath Torturer,B,3,{2}{B},Creature — Vampire,"Sacrifice a creature: This creature gains flying until end of turn. If the sacrificed creature was a Human, put a +1/+1 counter on this creature.",2,1,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/5e81d6ed-2141-4177-9ded-680fff65b39e,https://scryfall.com/card/dka/60/falkenrath-torturer?utm_source=api
1,Farbog Boneflinger,B,5,{4}{B},Creature — Zombie,"When this creature enters, target creature gets -2/-2 until end of turn.",2,2,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/98d45316-b44a-4cf6-8cbe-b02fe6545141,https://scryfall.com/card/dka/61/farbog-boneflinger?utm_source=api
1,Fiend of the Shadows,B,5,{3}{B}{B},Creature — Vampire Wizard,"Flying
Whenever this creature deals combat damage to a player, that player exiles a card from their hand. You may play that card for as long as it remains exiled.
Sacrifice a Human: Regenerate this creature.",3,3,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/38167118-f5b3-4e07-8060-b170b49cff9e,https://scryfall.com/card/dka/62/fiend-of-the-shadows?utm_source=api
1,Geralf's Messenger,B,3,{B}{B}{B},Creature — Zombie,"This creature enters tapped.
When this creature enters, target opponent loses 2 life.
Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",3,2,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/bffaad78-97ff-431f-bfb0-e96c7558f974,https://scryfall.com/card/dka/63/geralfs-messenger?utm_source=api
1,Gravecrawler,B,1,{B},Creature — Zombie,"This creature can't block.
You may cast this card from your graveyard as long as you control a Zombie.",2,1,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/48d73cb5-22ac-43df-9c4b-0c860bb80b3e,https://scryfall.com/card/dka/64/gravecrawler?utm_source=api
